date,spread_return,test_year,selected_horizon,selected_direction
2021-07-28,0.0007147160351719693,2021,1,reversal
2021-07-29,-0.014079693210320099,2021,1,reversal
2021-07-30,-0.005613513821248894,2021,1,reversal
2021-08-02,-0.012593670256482592,2021,1,reversal
2021-08-03,0.005788983634880351,2021,1,reversal
2021-08-04,0.003911960311355678,2021,1,reversal
2021-08-05,-0.011009971251231866,2021,1,reversal
2021-08-06,-0.0037801177975307796,2021,1,reversal
2021-08-09,-0.007134663582345901,2021,1,reversal
2021-08-10,-0.014645446924815531,2021,1,reversal
2021-08-11,0.0038604278260216283,2021,1,reversal
2021-08-12,-0.010465537221742725,2021,1,reversal
2021-08-13,-0.011038753992897797,2021,1,reversal
2021-08-16,-0.013538277222208617,2021,1,reversal
2021-08-17,0.012406013844415231,2021,1,reversal
2021-08-18,0.0061739931110461384,2021,1,reversal
2021-08-19,-0.009643910573551828,2021,1,reversal
2021-08-20,0.005371488227445498,2021,1,reversal
2021-08-23,-0.009159271766179833,2021,1,reversal
2021-08-24,-0.010671694506943597,2021,1,reversal
2021-08-25,-0.000488242823176277,2021,1,reversal
2021-08-26,-0.0016830755472076794,2021,1,reversal
2021-08-27,0.006701628483377875,2021,1,reversal
2021-08-30,0.0004233282159135987,2021,1,reversal
2021-08-31,-0.002430582909825141,2021,1,reversal
2021-09-01,0.011294659787365867,2021,1,reversal
2021-09-02,0.002742222112016002,2021,1,reversal
2021-09-03,-0.005848472578140518,2021,1,reversal
2021-09-07,0.004874027959547123,2021,1,reversal
2021-09-08,-0.0003373053895219247,2021,1,reversal
2021-09-09,0.004386041626089055,2021,1,reversal
2021-09-10,0.0016134586935316335,2021,1,reversal
2021-09-13,0.005348661170741186,2021,1,reversal
2021-09-14,0.0032087357851985805,2021,1,reversal
2021-09-15,0.0039397399252392605,2021,1,reversal
2021-09-16,-0.006756011040109745,2021,1,reversal
2021-09-17,0.009414019674801788,2021,1,reversal
2021-09-20,0.0037357684253364162,2021,1,reversal
2021-09-21,-0.0005626635946471177,2021,1,reversal
2021-09-22,-0.011897817790190801,2021,1,reversal
2021-09-23,-0.005477050300487062,2021,1,reversal
2021-09-24,-0.009113911246772443,2021,1,reversal
2021-09-27,-0.011166201276733758,2021,1,reversal
2021-09-28,0.001389682268285386,2021,1,reversal
2021-09-29,-0.002308226286814298,2021,1,reversal
2021-09-30,0.0011039211233175306,2021,1,reversal
2021-10-01,-0.011620603143055065,2021,1,reversal
2021-10-04,0.005899587948427675,2021,1,reversal
2021-10-05,-0.003655036019416158,2021,1,reversal
2021-10-06,-0.00022968585903939548,2021,1,reversal
2021-10-07,0.0012612324255400153,2021,1,reversal
2021-10-08,0.006038674671290711,2021,1,reversal
2021-10-11,-0.002959425245693548,2021,1,reversal
2021-10-12,0.000680591350873816,2021,1,reversal
2021-10-13,-0.005432414411996491,2021,1,reversal
2021-10-14,0.0048712901387865555,2021,1,reversal
2021-10-15,0.0026266836400137827,2021,1,reversal
2021-10-18,-0.004448953629824648,2021,1,reversal
2021-10-19,-0.01000735756500698,2021,1,reversal
2021-10-20,0.0023641982064323552,2021,1,reversal
2021-10-21,0.002740457638653348,2021,1,reversal
2021-10-22,0.001954152480066795,2021,1,reversal
2021-10-25,-0.004819279646011909,2021,1,reversal
2021-10-26,-0.009565785952384944,2021,1,reversal
2021-10-27,-0.004280740558822205,2021,1,reversal
2021-10-28,-0.005188495427566397,2021,1,reversal
2021-10-29,0.00690349610592369,2021,1,reversal
2021-11-01,0.002586339678727012,2021,1,reversal
2021-11-02,-0.003231538204451312,2021,1,reversal
2021-11-03,-0.025855982400316335,2021,1,reversal
2021-11-04,0.005410085043753421,2021,1,reversal
2021-11-05,5.540135242128059e-05,2021,1,reversal
2021-11-08,0.01066856959921808,2021,1,reversal
2021-11-09,0.013687985971949968,2021,1,reversal
2021-11-10,0.01290856577631826,2021,1,reversal
2021-11-11,-0.007509467885942077,2021,1,reversal
2021-11-12,0.0036781039811882967,2021,1,reversal
2021-11-15,-0.008635544140354688,2021,1,reversal
2021-11-16,-0.004986778856468555,2021,1,reversal
2021-11-17,-0.011952260207227228,2021,1,reversal
2021-11-18,-0.016428893858080086,2021,1,reversal
2021-11-19,0.013979891337117668,2021,1,reversal
2021-11-22,-0.017943657223255038,2021,1,reversal
2021-11-23,0.009882618438799484,2021,1,reversal
2021-11-24,0.002443102446112698,2021,1,reversal
2021-11-26,-0.022428905361705997,2021,1,reversal
2021-11-29,0.006260053623414509,2021,1,reversal
2021-11-30,-0.011438689336554599,2021,1,reversal
2021-12-01,0.010408734539339982,2021,1,reversal
2021-12-02,0.004198131116289517,2021,1,reversal
2021-12-03,-0.009369210976213415,2021,1,reversal
2021-12-06,0.022742691405629824,2021,1,reversal
2021-12-07,-0.0036810834052162567,2021,1,reversal
2021-12-08,-0.0004728031104344389,2021,1,reversal
2021-12-09,0.001093132023811061,2021,1,reversal
2021-12-10,-0.009776105156127502,2021,1,reversal
2021-12-13,-0.003058915948086083,2021,1,reversal
2021-12-14,0.011298157240470431,2021,1,reversal
2021-12-15,0.026316619538387542,2021,1,reversal
2021-12-16,0.007157516645703455,2021,1,reversal
2021-12-17,0.0011438950016447336,2021,1,reversal
2021-12-20,0.0046247739182060585,2021,1,reversal
2021-12-21,0.004321946215090555,2021,1,reversal
2021-12-22,0.0016166764404350834,2021,1,reversal
2021-12-23,-0.004546905132200052,2021,1,reversal
2021-12-27,0.0035621535199758525,2021,1,reversal
2021-12-28,-0.0006745426230550743,2021,1,reversal
2021-12-29,-0.002912569548277399,2021,1,reversal
2021-12-30,0.003630311174652401,2021,1,reversal
2021-12-31,0.01088131034209593,2021,1,reversal
2022-01-03,-0.023130857131013795,2022,1,reversal
2022-01-04,-0.020517920369187825,2022,1,reversal
2022-01-05,-0.0010943602283266074,2022,1,reversal
2022-01-06,-0.008631679708581497,2022,1,reversal
2022-01-07,-0.0008638302089035488,2022,1,reversal
2022-01-10,0.003258011197000743,2022,1,reversal
2022-01-11,-0.0010234771498096706,2022,1,reversal
2022-01-12,0.0022142767086115837,2022,1,reversal
2022-01-13,-0.0005996726540229646,2022,1,reversal
2022-01-14,-0.0026760632412648477,2022,1,reversal
2022-01-18,0.00747838675300726,2022,1,reversal
2022-01-19,-0.012424089196159682,2022,1,reversal
2022-01-20,0.007334807329341641,2022,1,reversal
2022-01-21,-0.013352126343071802,2022,1,reversal
2022-01-24,0.019123966285963592,2022,1,reversal
2022-01-25,0.0018711858916897533,2022,1,reversal
2022-01-26,0.006501451722689223,2022,1,reversal
2022-01-27,0.009661579353980498,2022,1,reversal
2022-01-28,0.024583476887719023,2022,1,reversal
2022-01-31,-0.008795537547166188,2022,1,reversal
2022-02-01,0.006935709775228482,2022,1,reversal
2022-02-02,-0.013858456483117178,2022,1,reversal
2022-02-03,0.013837826877967953,2022,1,reversal
2022-02-04,-0.0058330237597666095,2022,1,reversal
2022-02-07,-0.010378321368083266,2022,1,reversal
2022-02-08,0.007586956784845178,2022,1,reversal
2022-02-09,0.010499648784390225,2022,1,reversal
2022-02-10,0.007779263142873714,2022,1,reversal
2022-02-11,0.0038000169357674477,2022,1,reversal
2022-02-14,-0.01785738043159234,2022,1,reversal
2022-02-15,-0.0008906496716491907,2022,1,reversal
2022-02-16,-0.007200442188952549,2022,1,reversal
2022-02-17,-0.015283288149962382,2022,1,reversal
2022-02-18,0.004789867359568489,2022,1,reversal
2022-02-22,0.0044903508257472784,2022,1,reversal
2022-02-23,-0.021962894128327713,2022,1,reversal
2022-02-24,0.013814963281476002,2022,1,reversal
2022-02-25,-0.0013765816486148606,2022,1,reversal
2022-02-28,-0.0037863858257519943,2022,1,reversal
2022-03-01,0.0025793935762974812,2022,1,reversal
2022-03-02,-0.016505582131979602,2022,1,reversal
2022-03-03,-0.022003947414878645,2022,1,reversal
2022-03-04,-0.030382927599382423,2022,1,reversal
2022-03-07,-0.014375821437966273,2022,1,reversal
2022-03-08,-0.012158526280225991,2022,1,reversal
2022-03-09,0.013946622552946798,2022,1,reversal
2022-03-10,-0.009156903513254978,2022,1,reversal
2022-03-11,-0.006272957319032668,2022,1,reversal
2022-03-14,-0.0010940704533151865,2022,1,reversal
2022-03-15,0.021587623630978856,2022,1,reversal
2022-03-16,0.003700602191916591,2022,1,reversal
2022-03-17,0.01379908331500931,2022,1,reversal
2022-03-18,0.005848240491728418,2022,1,reversal
2022-03-21,0.011714747137630778,2022,1,reversal
2022-03-22,-0.0023983920881499032,2022,1,reversal
2022-03-23,-0.013509000384488733,2022,1,reversal
2022-03-24,-0.004557929321597909,2022,1,reversal
2022-03-25,0.01571126822030807,2022,1,reversal
2022-03-28,-0.0062445683737650465,2022,1,reversal
2022-03-29,0.0059447975342737935,2022,1,reversal
2022-03-30,-0.011978364166838085,2022,1,reversal
2022-03-31,0.0011517575414910835,2022,1,reversal
2022-04-01,0.01960051613257101,2022,1,reversal
2022-04-04,0.01853426298787849,2022,1,reversal
2022-04-05,-0.03718782726127934,2022,1,reversal
2022-04-06,-0.017840515671314026,2022,1,reversal
2022-04-07,-0.002808575214984044,2022,1,reversal
2022-04-08,-0.014587250406457463,2022,1,reversal
2022-04-11,-0.005975861254390602,2022,1,reversal
2022-04-12,-0.006438528641208663,2022,1,reversal
2022-04-13,-0.010632263567669376,2022,1,reversal
2022-04-14,0.0035913138700755633,2022,1,reversal
2022-04-18,0.0047150604391981155,2022,1,reversal
2022-04-19,-0.011760463771377471,2022,1,reversal
2022-04-20,-0.025603937767224715,2022,1,reversal
2022-04-21,0.00015592909584730835,2022,1,reversal
2022-04-22,-0.015867927330590025,2022,1,reversal
2022-04-25,-0.005217857841437221,2022,1,reversal
2022-04-26,0.006456959632532744,2022,1,reversal
2022-04-27,0.01858362130388314,2022,1,reversal
2022-04-28,-0.008760331169767818,2022,1,reversal
2022-04-29,-0.0256217291371635,2022,1,reversal
2022-05-02,-0.003889109644905908,2022,1,reversal
2022-05-03,-0.009499183901744312,2022,1,reversal
2022-05-04,-0.023757802988860786,2022,1,reversal
2022-05-05,-0.00818091496125336,2022,1,reversal
2022-05-06,0.017323986286548444,2022,1,reversal
2022-05-09,0.004920278483853702,2022,1,reversal
2022-05-10,0.01680619997672875,2022,1,reversal
2022-05-11,-0.00419812186753542,2022,1,reversal
2022-05-12,0.016810088635834386,2022,1,reversal
2022-05-13,0.0033751749875289058,2022,1,reversal
2022-05-16,0.01975462590970463,2022,1,reversal
2022-05-17,-0.027713890457614763,2022,1,reversal
2022-05-18,-0.0030146165322546773,2022,1,reversal
2022-05-19,0.012143267864570173,2022,1,reversal
2022-05-20,0.014188263688957425,2022,1,reversal
2022-05-23,-0.01873257892330261,2022,1,reversal
2022-05-24,0.01964705570908848,2022,1,reversal
2022-05-25,-0.010230467159234414,2022,1,reversal
2022-05-26,0.0016332509640458077,2022,1,reversal
2022-05-27,0.0050959083490544005,2022,1,reversal
2022-05-31,0.01253897537151184,2022,1,reversal
2022-06-01,-0.01621156569132256,2022,1,reversal
2022-06-02,0.016029731102562617,2022,1,reversal
2022-06-03,0.002428111232168728,2022,1,reversal
2022-06-06,0.0009211353473770551,2022,1,reversal
2022-06-07,-0.014518690254770093,2022,1,reversal
2022-06-08,0.009699565097763263,2022,1,reversal
2022-06-09,0.014477981787533758,2022,1,reversal
2022-06-10,-0.002098106983435332,2022,1,reversal
2022-06-13,0.011774748705589122,2022,1,reversal
2022-06-14,-0.0067242386793058715,2022,1,reversal
2022-06-15,-0.007463012319083449,2022,1,reversal
2022-06-16,0.0025070465731045766,2022,1,reversal
2022-06-17,0.01772898363576403,2022,1,reversal
2022-06-21,0.004637284098288851,2022,1,reversal
2022-06-22,-0.035034018109000795,2022,1,reversal
2022-06-23,0.013155591435764235,2022,1,reversal
2022-06-24,0.004532657880690905,2022,1,reversal
2022-06-27,-0.02581733074063207,2022,1,reversal
2022-06-28,0.01355046937974882,2022,1,reversal
2022-06-29,-0.003617208727105815,2022,1,reversal
2022-06-30,0.0024838683610657218,2022,1,reversal
2022-07-01,0.011531261407681116,2022,1,reversal
2022-07-05,-0.008189100591998354,2022,1,reversal
2022-07-06,0.005771865788187546,2022,1,reversal
2022-07-07,0.0026467283790077125,2022,1,reversal
2022-07-08,-0.013220007742482442,2022,1,reversal
2022-07-11,0.009824800177695325,2022,1,reversal
2022-07-12,-0.0023695921277310126,2022,1,reversal
2022-07-13,-0.021629398346888408,2022,1,reversal
2022-07-14,0.029487054574877925,2022,1,reversal
2022-07-15,-0.006973825558469582,2022,1,reversal
2022-07-18,-0.029080933796939122,2022,1,reversal
2022-07-19,-0.008581719153417678,2022,1,reversal
2022-07-20,-0.011391271471585874,2022,1,reversal
2022-07-21,-0.00620802673633788,2022,1,reversal
2022-07-22,-0.005391726074760361,2022,1,reversal
2022-07-25,-0.016566682308363067,2022,1,reversal
2022-07-26,0.02644916600453049,2022,1,reversal
2022-07-27,0.0027011478066441778,2022,1,reversal
2022-07-28,-0.010014215004237015,2022,1,reversal
2022-07-29,0.008628668193631228,2022,1,reversal
2022-08-01,-0.004789127450316644,2022,1,reversal
2022-08-02,-0.008220056960561275,2022,1,reversal
2022-08-03,-0.008229100893160191,2022,1,reversal
2022-08-04,0.006365421973503316,2022,1,reversal
2022-08-05,-0.0027473488044075347,2022,1,reversal
2022-08-08,-0.0023068136123799094,2022,1,reversal
2022-08-09,0.016071527401872995,2022,1,reversal
2022-08-10,0.001020905965238128,2022,1,reversal
2022-08-11,-0.00030424300312672375,2022,1,reversal
2022-08-12,0.001793857698099443,2022,1,reversal
2022-08-15,-0.000761558242052873,2022,1,reversal
2022-08-16,-0.006195813661165927,2022,1,reversal
2022-08-17,0.0019276902719389984,2022,1,reversal
2022-08-18,0.008834655818869908,2022,1,reversal
2022-08-19,-0.011747425540042999,2022,1,reversal
2022-08-22,-0.002195957793549552,2022,1,reversal
2022-08-23,-0.0034808953153962043,2022,1,reversal
2022-08-24,-0.001722571006110462,2022,1,reversal
2022-08-25,0.003558335667642687,2022,1,reversal
2022-08-26,-0.00239611332617824,2022,1,reversal
2022-08-29,0.001074112501452328,2022,1,reversal
2022-08-30,-0.0002277577319731664,2022,1,reversal
2022-08-31,-0.006136550452859425,2022,1,reversal
2022-09-01,0.006279970757225596,2022,1,reversal
2022-09-02,0.010268677722549746,2022,1,reversal
2022-09-06,0.0026690648399749547,2022,1,reversal
2022-09-07,0.00950599959682683,2022,1,reversal
2022-09-08,0.005756807943462696,2022,1,reversal
2022-09-09,-0.0013226788987535047,2022,1,reversal
2022-09-12,-0.02141173906253148,2022,1,reversal
2022-09-13,0.005918858809056182,2022,1,reversal
2022-09-14,0.00038731558945759303,2022,1,reversal
2022-09-15,-0.0046493615481898,2022,1,reversal
2022-09-16,0.0007654785040435482,2022,1,reversal
2022-09-19,-0.0014230209112588207,2022,1,reversal
2022-09-20,-0.0011711690255928435,2022,1,reversal
2022-09-21,0.007577533026997086,2022,1,reversal
2022-09-22,-0.014408834087361976,2022,1,reversal
2022-09-23,-0.0013020700534936303,2022,1,reversal
2022-09-26,-0.007833205493699069,2022,1,reversal
2022-09-27,-0.010198598120209911,2022,1,reversal
2022-09-28,-0.009100040249315454,2022,1,reversal
2022-09-29,-0.00748728551739063,2022,1,reversal
2022-09-30,-0.004621716495657402,2022,1,reversal
2022-10-03,0.0029972570023933075,2022,1,reversal
2022-10-04,-0.004424936038015481,2022,1,reversal
2022-10-05,-0.010523098878995496,2022,1,reversal
2022-10-06,0.00800380548632985,2022,1,reversal
2022-10-07,-0.008504321062350518,2022,1,reversal
2022-10-10,-0.015874590479931082,2022,1,reversal
2022-10-11,0.010162902227267491,2022,1,reversal
2022-10-12,-0.012020858480291653,2022,1,reversal
2022-10-13,-0.02356875141395952,2022,1,reversal
2022-10-14,-0.007471853279745467,2022,1,reversal
2022-10-17,-6.75815093492127e-05,2022,1,reversal
2022-10-18,0.02084367064009103,2022,1,reversal
2022-10-19,-0.011125455466494625,2022,1,reversal
2022-10-20,-0.0019864307284201306,2022,1,reversal
2022-10-21,0.0008511572307672195,2022,1,reversal
2022-10-24,0.019581741919447605,2022,1,reversal
2022-10-25,0.010363363929486093,2022,1,reversal
2022-10-26,-0.044540032563925726,2022,1,reversal
2022-10-27,-0.004746900490728869,2022,1,reversal
2022-10-28,0.0012283914431362453,2022,1,reversal
2022-10-31,0.0013446647583294832,2022,1,reversal
2022-11-01,-0.008831191771974799,2022,1,reversal
2022-11-02,-0.031032838759332194,2022,1,reversal
2022-11-03,-0.004056365447745982,2022,1,reversal
2022-11-04,-0.0022077023638859238,2022,1,reversal
2022-11-07,-0.007889856312559484,2022,1,reversal
2022-11-08,0.00318609044055913,2022,1,reversal
2022-11-09,0.030720896780085757,2022,1,reversal
2022-11-10,-0.03726118744143199,2022,1,reversal
2022-11-11,0.008923429382859583,2022,1,reversal
2022-11-14,0.004856472928604772,2022,1,reversal
2022-11-15,0.015732058465598144,2022,1,reversal
2022-11-16,0.003411404930322648,2022,1,reversal
2022-11-17,-0.0066154429068614904,2022,1,reversal
2022-11-18,-0.013887386705099291,2022,1,reversal
2022-11-21,0.009613433596202483,2022,1,reversal
2022-11-22,-0.005660817882687796,2022,1,reversal
2022-11-23,0.0031968417496730074,2022,1,reversal
2022-11-25,-0.00556604719842908,2022,1,reversal
2022-11-28,0.008691037270348178,2022,1,reversal
2022-11-29,0.013947568378212847,2022,1,reversal
2022-11-30,-0.006466836132710441,2022,1,reversal
2022-12-01,-0.006260109220409361,2022,1,reversal
2022-12-02,-0.013257208757944417,2022,1,reversal
2022-12-05,0.0036929285154631217,2022,1,reversal
2022-12-06,0.0002854641698112558,2022,1,reversal
2022-12-07,0.00017298777804114485,2022,1,reversal
2022-12-08,-0.0005788766084851241,2022,1,reversal
2022-12-09,0.002790405204956081,2022,1,reversal
2022-12-12,0.010427101398768623,2022,1,reversal
2022-12-13,0.005516957154511182,2022,1,reversal
2022-12-14,-0.007705942603154412,2022,1,reversal
2022-12-15,0.001063630895537404,2022,1,reversal
2022-12-16,0.007685458477990747,2022,1,reversal
2022-12-19,0.0010544796650650895,2022,1,reversal
2022-12-20,-0.0006491483822371087,2022,1,reversal
2022-12-21,-0.006466097463314679,2022,1,reversal
2022-12-22,0.0055784424451103985,2022,1,reversal
2022-12-23,-0.016157395643082852,2022,1,reversal
2022-12-27,-0.0020180180994235023,2022,1,reversal
2022-12-28,-0.012091796839994307,2022,1,reversal
2022-12-29,0.00027720834706354016,2022,1,reversal
2022-12-30,0.013804986477754144,2022,1,reversal
2023-01-03,-0.005248534758420865,2023,60,momentum
2023-01-04,0.014011007169729982,2023,60,momentum
2023-01-05,-0.006662245731881698,2023,60,momentum
2023-01-06,-0.014426141153195161,2023,60,momentum
2023-01-09,-0.0017022009370473053,2023,60,momentum
2023-01-10,-0.010636771710779435,2023,60,momentum
2023-01-11,-0.003904885515338786,2023,60,momentum
2023-01-12,-0.0025494092947155322,2023,60,momentum
2023-01-13,-0.003567642182778519,2023,60,momentum
2023-01-17,-0.0003669096440296008,2023,60,momentum
2023-01-18,-0.008824889791911017,2023,60,momentum
2023-01-19,-0.011426264219086322,2023,60,momentum
2023-01-20,0.00112133899003246,2023,60,momentum
2023-01-23,0.003986910888585704,2023,60,momentum
2023-01-24,-0.0011643023557585176,2023,60,momentum
2023-01-25,-0.0002464011172247701,2023,60,momentum
2023-01-26,0.0037051381568762756,2023,60,momentum
2023-01-27,-0.011791710295405334,2023,60,momentum
2023-01-30,-0.0052879829217496125,2023,60,momentum
2023-01-31,0.024153929303673084,2023,60,momentum
2023-02-01,0.038446187490546534,2023,60,momentum
2023-02-02,-0.01934091227374629,2023,60,momentum
2023-02-03,-0.006932585684651915,2023,60,momentum
2023-02-06,0.009224190044758095,2023,60,momentum
2023-02-07,-0.004225806157645019,2023,60,momentum
2023-02-08,-0.0033377973342057395,2023,60,momentum
2023-02-09,-0.018065202279221017,2023,60,momentum
2023-02-10,0.007723747009934891,2023,60,momentum
2023-02-13,0.011045710605308734,2023,60,momentum
2023-02-14,0.00042896037356314747,2023,60,momentum
2023-02-15,-0.004110832013654775,2023,60,momentum
2023-02-16,-0.018896548324557817,2023,60,momentum
2023-02-17,-0.0032398645261382565,2023,60,momentum
2023-02-21,0.004559276502685938,2023,60,momentum
2023-02-22,0.014072528482818912,2023,60,momentum
2023-02-23,0.002633836049830973,2023,60,momentum
2023-02-24,0.006170258809270368,2023,60,momentum
2023-02-27,0.006495681951104715,2023,60,momentum
2023-02-28,-0.007529393628661396,2023,60,momentum
2023-03-01,0.009778711454515487,2023,60,momentum
2023-03-02,0.01725124421605446,2023,60,momentum
2023-03-03,-0.005483390172370139,2023,60,momentum
2023-03-06,0.0013864433028111002,2023,60,momentum
2023-03-07,0.004330559937567746,2023,60,momentum
2023-03-08,-0.005069187792035213,2023,60,momentum
2023-03-09,-0.012847151530367895,2023,60,momentum
2023-03-10,-0.0183756356948893,2023,60,momentum
2023-03-13,0.01864709254786637,2023,60,momentum
2023-03-14,0.00136106711669981,2023,60,momentum
2023-03-15,0.03071697722205421,2023,60,momentum
2023-03-16,0.004690946678482133,2023,60,momentum
2023-03-17,-0.013781282602766898,2023,60,momentum
2023-03-20,0.002158561540841696,2023,60,momentum
2023-03-21,0.007665053293091539,2023,60,momentum
2023-03-22,0.010652516700268054,2023,60,momentum
2023-03-23,-0.009105237175937662,2023,60,momentum
2023-03-24,-0.01983198522471713,2023,60,momentum
2023-03-27,-0.002734366277166878,2023,60,momentum
2023-03-28,0.00790131282925802,2023,60,momentum
2023-03-29,0.0037031278418885984,2023,60,momentum
2023-03-30,-0.0034278118482323986,2023,60,momentum
2023-03-31,-0.007078217124847086,2023,60,momentum
2023-04-03,0.00295208608007419,2023,60,momentum
2023-04-04,-0.011137251843997498,2023,60,momentum
2023-04-05,0.0072157539489068005,2023,60,momentum
2023-04-06,-0.009721905978372724,2023,60,momentum
2023-04-10,-0.020095458331693815,2023,60,momentum
2023-04-11,-0.0014347820345135044,2023,60,momentum
2023-04-12,0.007079315555081523,2023,60,momentum
2023-04-13,-0.013421014738516479,2023,60,momentum
2023-04-14,-0.013905961413280566,2023,60,momentum
2023-04-17,0.002984259606322437,2023,60,momentum
2023-04-18,-0.009300984793024169,2023,60,momentum
2023-04-19,0.0017532597161601157,2023,60,momentum
2023-04-20,0.004594219562242363,2023,60,momentum
2023-04-21,-3.0311877431377e-05,2023,60,momentum
2023-04-24,0.010573494895742176,2023,60,momentum
2023-04-25,0.006015619081926881,2023,60,momentum
2023-04-26,-0.0012805169591305517,2023,60,momentum
2023-04-27,-0.007316361860604581,2023,60,momentum
2023-04-28,0.02116417816093332,2023,60,momentum
2023-05-01,0.013950803521966825,2023,60,momentum
2023-05-02,0.016067422197948357,2023,60,momentum
2023-05-03,0.019555869605478803,2023,60,momentum
2023-05-04,-0.00727217186365996,2023,60,momentum
2023-05-05,0.004327685083310051,2023,60,momentum
2023-05-08,0.0003464605273579167,2023,60,momentum
2023-05-09,0.00963659561253274,2023,60,momentum
2023-05-10,0.0035383347765328473,2023,60,momentum
2023-05-11,-0.0020245793784748113,2023,60,momentum
2023-05-12,-0.013524418022837503,2023,60,momentum
2023-05-15,0.01511673161085474,2023,60,momentum
2023-05-16,-0.01919129251973034,2023,60,momentum
2023-05-17,0.006455689217927741,2023,60,momentum
2023-05-18,0.0027118847564223444,2023,60,momentum
2023-05-19,-0.008426758124004573,2023,60,momentum
2023-05-22,-0.018577990535072676,2023,60,momentum
2023-05-23,0.012745817200435073,2023,60,momentum
2023-05-24,0.02994418020622136,2023,60,momentum
2023-05-25,0.014218006411715845,2023,60,momentum
2023-05-26,-0.003086246033597584,2023,60,momentum
2023-05-30,-0.0008020520693224897,2023,60,momentum
2023-05-31,0.0009802783775479272,2023,60,momentum
2023-06-01,-0.02854607993415438,2023,60,momentum
2023-06-02,0.006755861945168396,2023,60,momentum
2023-06-05,-0.017757836528933778,2023,60,momentum
2023-06-06,-0.03445869408460073,2023,60,momentum
2023-06-07,0.009293658527055394,2023,60,momentum
2023-06-08,0.0033950329092139572,2023,60,momentum
2023-06-09,0.008264365913473303,2023,60,momentum
2023-06-12,-0.004364590367967502,2023,60,momentum
2023-06-13,0.015311619477215311,2023,60,momentum
2023-06-14,0.003105124523343838,2023,60,momentum
2023-06-15,-0.01073756953088667,2023,60,momentum
2023-06-16,0.00613818538681129,2023,60,momentum
2023-06-20,0.002222207070198568,2023,60,momentum
2023-06-21,0.009742685089151316,2023,60,momentum
2023-06-22,0.006195886915116955,2023,60,momentum
2023-06-23,-0.022261155041692127,2023,60,momentum
2023-06-26,0.006596107518415406,2023,60,momentum
2023-06-27,-0.005119227960428985,2023,60,momentum
2023-06-28,-0.008779581572304906,2023,60,momentum
2023-06-29,0.010701007415307794,2023,60,momentum
2023-06-30,-0.009434467294841532,2023,60,momentum
2023-07-03,0.002692441021326808,2023,60,momentum
2023-07-05,0.010361768778482671,2023,60,momentum
2023-07-06,-0.001977264519022781,2023,60,momentum
2023-07-07,-0.005358335246270062,2023,60,momentum
2023-07-10,-0.008551232056114744,2023,60,momentum
2023-07-11,0.009595236405862729,2023,60,momentum
2023-07-12,0.013331937784713177,2023,60,momentum
2023-07-13,0.012763671654647169,2023,60,momentum
2023-07-14,0.006813983692313475,2023,60,momentum
2023-07-17,-0.0007327281849527235,2023,60,momentum
2023-07-18,-0.00976622990907211,2023,60,momentum
2023-07-19,-0.04725615671511554,2023,60,momentum
2023-07-20,-0.019222245566643446,2023,60,momentum
2023-07-21,-0.008148198195020828,2023,60,momentum
2023-07-24,0.02343595425787125,2023,60,momentum
2023-07-25,-0.01149162479137187,2023,60,momentum
2023-07-26,-0.0002375807948266865,2023,60,momentum
2023-07-27,0.010387220925205776,2023,60,momentum
2023-07-28,-0.0014713238192996855,2023,60,momentum
2023-07-31,0.014610635549776606,2023,60,momentum
2023-08-01,-0.019676785930918782,2023,60,momentum
2023-08-02,-0.005038072290649609,2023,60,momentum
2023-08-03,0.007958353479317781,2023,60,momentum
2023-08-04,0.008029352338203288,2023,60,momentum
2023-08-07,-0.006253247103296877,2023,60,momentum
2023-08-08,-0.015636606593060466,2023,60,momentum
2023-08-09,0.002179343793985722,2023,60,momentum
2023-08-10,-0.012391683202139958,2023,60,momentum
2023-08-11,0.011036100157798245,2023,60,momentum
2023-08-14,0.0077467968248438384,2023,60,momentum
2023-08-15,-0.0015129862863283213,2023,60,momentum
2023-08-16,-0.005453997982091263,2023,60,momentum
2023-08-17,-0.001405687642515052,2023,60,momentum
2023-08-18,0.016220131958735062,2023,60,momentum
2023-08-21,0.005511058293239823,2023,60,momentum
2023-08-22,0.0011482604686571581,2023,60,momentum
2023-08-23,-0.001418884594561555,2023,60,momentum
2023-08-24,0.0024934053371914794,2023,60,momentum
2023-08-25,-0.001690529585659361,2023,60,momentum
2023-08-28,-0.0003841246261389042,2023,60,momentum
2023-08-29,0.003894154343267775,2023,60,momentum
2023-08-30,0.00730534843788575,2023,60,momentum
2023-08-31,-0.003302490541608195,2023,60,momentum
2023-09-01,-0.002002031903508161,2023,60,momentum
2023-09-05,0.006487933347459451,2023,60,momentum
2023-09-06,0.01796436065840388,2023,60,momentum
2023-09-07,0.003242997332887454,2023,60,momentum
2023-09-08,0.006823100541421733,2023,60,momentum
2023-09-11,-0.012306813566219887,2023,60,momentum
2023-09-12,-0.006340267483390849,2023,60,momentum
2023-09-13,-0.004141408236518173,2023,60,momentum
2023-09-14,-0.0022140035949291485,2023,60,momentum
2023-09-15,0.004660705764714113,2023,60,momentum
2023-09-18,-0.001609777952879865,2023,60,momentum
2023-09-19,0.0017902899748567956,2023,60,momentum
2023-09-20,-0.004313674998290207,2023,60,momentum
2023-09-21,0.0011614108407315138,2023,60,momentum
